"temp"
7
10
6
5
2
4
5
7
6
3
6
8
9
9
8
7
10
9
8
9
10
11
8
11
13
7
10
11
10
10
11
10
12
12
11
10
9
9
8
9
8
11
12
9
11
8
8
3
4
5
4
4
0.999999999999998
2
2
0.999999999999998
3
3
3
5
8
9
11
11
5
10
7
6
3
3
4
3
7
9
9
11
12
11
13
13
10
10
13
9
11
11
10
11
5
4
5
6
7
8
8
5
5
7
6
6
8
6
9
5
6
4
9
12
9
12
12
11
11
13
10
7
10
11
12
11
10
9
13
14
13
10
10
8
13
13
15
16
17
18
16
11
11
14
11
10
9
10
12
13
10
13
12
14
16
17
23
18
19
15
15
12
12
15
13
15
17
17
12
11
16
18
21
22
15
13
18
18
14
15
17
13
15
15
19
18
24
24
28
26
18
18
19
21
19
18
15
18
16
13
17
19
24
25
25
27
27
28
29
31
30
30
31
32
30
30
31
30
28
23
22
28
24
21
20
23
21
22
23
20
18
18
19
18
18
17
21
18
21
19
15
16
16
18
18
17
19
20
21
23
25
25
24
25
23
24
26
27
27
24
26
28
25
27
28
28
29
28
19
19
22
19
19
17
15
16
19
18
19
20
19
12
12
12
12
14
14
12
13
12
17
19
21
21
17
18
17
18
20
20
19
17
17
19
18
15
13
15
17
15
13
13
16
19
13
13
13
11
12
13
11
12
12
14
12
13
12
11
12
14
11
10
11
9
11
9
9
9
11
10
11
10
9
5
9
6
0.999999999999998
7
9
11
9
12
10
9
9
7
6
10
10
10
9
10
7
4
3
3
-1
3
3
7
7
8
6
2
3
5
5
6
4
3
3
5
8
4
9
7
7
6
4
3
5
3
4
4
4
4
0.999999999999998
3
4
9
4
7
7
7
3
0.999999999999998
0.999999999999998
0.999999999999998
3
4
3
3
5
3
7
9
9
7
9
12
7
6
4
3
8
3
4
8
8
7
10
10
10
8
9
10
6
4
8
10
6
7
9
8
7
5
9
9
7
4
3
6
5
6
10
17
12
11
11
10
12
11
15
10
11
11
10
10
10
11
13
11
10
9
9
7
11
10
11
9
9
6
6
7
11
11
8
6
7
9
8
7
7
8
9
9
13
12
9
10
12
9
9
8
13
14
14
11
11
15
11
11
10
10
10
13
11
13
11
11
11
11
12
12
16
15
13
9
11
13
14
13
17
18
18
20
20
16
20
21
23
22
23
16
13
15
21
24
22
16
14
15
12
14
17
11
16
15
13
15
15
17
13
12
16
15
20
24
21
20
18
17
16
17
17
17
18
22
24
27
26
28
28
22
18
21
21
18
16
17
20
18
17
16
19
16
16
19
21
18
16
16
15
17
19
18
19
23
23
19
20
18
17
17
19
21
23
24
21
21
19
21
22
20
16
16
20
17
20
21
15
18
18
16
18
18
17
19
18
17
17
14
17
21
15
15
14
18
21
16
17
17
17
14
13
16
12
11
12
11
14
16
17
17
18
17
16
17
12
13
14
15
14
15
15
15
14
13
15
15
15
17
17
18
18
19
18
17
18
17
13
13
14
12
12
13
13
14
14
10
11
11
10
13
10
12
11
16
16
15
10
7
12
7
6
5
5
8
7
5
8
9
7
5
4
5
5
3
0.999999999999998
7
5
5
5
5
5
5
10
10
11
11
10
11
10
9
9
7
8
9
5
5
12
15
13
9
10
7
5
9
8
9
9
7
9
5
9
8
6
8
8
5
4
2
8
5
5
3
3
0.999999999999998
3
5
6
7
8
8
5
5
7
7
4
4
4
8
7
5
5
8
7
7
3
0.999999999999998
0.999999999999998
0
0.999999999999998
2
3
3
2
3
2
0.999999999999998
0.999999999999998
3
10
11
12
11
11
11
11
11
9
10
8
9
11
10
11
11
14
13
9
9
11
9
6
6
8
9
7
7
12
8
9
9
9
12
13
11
11
9
11
14
9
12
11
11
8
8
9
3
6
8
4
9
10
10
14
8
13
13
11
14
15
16
10
8
7
12
12
10
8
10
16
16
11
13
19
16
19
20
16
10
11
11
14
17
18
15
16
18
15
16
17
13
19
22
24
25
24
25
27
28
23
25
25
20
19
14
15
13
14
16
16
13
13
13
15
18
23
19
18
14
14
12
11
13
14
15
19
14
15
15
15
14
14
13
14
15
15
17
20
19
22
23
20
17
16
22
17
15
15
17
19
19
17
19
19
23
21
23
18
17
19
19
16
19
19
15
17
14
17
19
21
19
20
17
18
18
18
20
24
19
20
18
16
16
18
19
18
15
16
15
14
16
16
18
18
16
19
17
19
18
22
18
17
21
15
17
19
17
14
16
17
17
18
19
19
15
15
13
15
12
13
14
13
14
13
18
17
17
19
17
18
22
22
15
13
14
12
11
11
16
13
12
13
13
16
15
14
13
13
11
13
14
14
14
13
16
15
12
15
14
11
13
12
13
11
14
15
11
12
15
15
9
14
13
13
11
4
5
3
3
3
2
2
5
6
8
7
4
8
9
12
15
14
12
9
6
7
6
4
3
0.999999999999998
3
3
3
3
8
9
10
9
9
5
0.999999999999998
-2
-1
2
0
0.999999999999998
-1
4
8
6
4
3
4
0.999999999999998
0.999999999999998
3
6
6
8
3
2
3
2
0.999999999999998
0.999999999999998
3
8
0
0.999999999999998
2
11
3
6
5
3
6
4
5
2
4
4
5
2
4
2
4
2
-2
0
0.999999999999998
0.999999999999998
3
5
3
7
8
7
6
8
7
5
7
11
11
9
10
7
7
9
9
5
11
9
7
7
4
15
0.999999999999998
6
5
6
4
5
7
9
13
7
6
6
7
7
9
9
4
7
7
6
7
9
7
7
15
15
12
13
20
14
18
13
15
13
11
11
11
13
11
10
11
11
13
9
8
5
8
7
9
8
10
9
13
13
11
14
20
23
23
21
13
14
11
14
14
14
15
13
14
14
12
14
13
18
14
13
20
16
25
21
18
17
15
16
19
21
19
21
14
13
14
15
19
23
26
25
18
16
16
15
17
19
19
15
15
15
15
19
23
24
23
18
21
17
19
23
24
19
18
19
19
23
17
15
16
14
15
18
17
21
23
26
23
23
20
19
19
16
17
19
21
22
19
18
16
18
21
24
20
17
18
17
15
19
16
18
17
16
14
16
19
17
17
20
22
23
23
21
18
18
20
21
21
18
18
18
22
18
17
15
14
15
18
17
17
18
14
12
13
15
15
17
19
15
17
15
15
15
18
17
16
15
15
19
21
20
15
17
17
15
17
15
13
14
13
16
14
13
11
12
11
12
12
9
10
11
13
13
12
11
17
14
10
10
11
9
5
6
9
9
5
5
5
8
8
9
9
2
7
12
11
7
12
15
12
14
14
14
13
14
11
13
12
12
13
11
12
10
7
11
10
8
8
8
7
7
4
4
3
2
3
3
4
9
11
6
3
4
3
0
-1
9
9
7
7
6
5
3
9
3
4
0.999999999999998
3
5
4
4
0.999999999999998
4
4
7
5
5
6
7
5
4
6
7
9
6
3
5
6
7
8
5
8
12
12
9
10
9
8
9
9
9
12
10
9
10
10
8
10
7
6
4
6
7
9
11
9
6
8
6
8
9
7
9
7
9
9
7
6
4
4
6
5
3
3
3
6
5
11
11
11
10
9
8
10
11
10
10
11
14
14
16
12
12
9
10
12
17
18
20
21
16
12
14
13
10
11
12
15
14
10
15
15
12
13
11
13
13
14
14
13
10
10
11
14
18
21
25
25
23
21
23
23
23
23
14
17
15
16
17
15
17
16
13
13
14
13
16
17
22
27
27
17
17
16
20
17
13
18
21
15
19
16
17
18
16
14
15
14
16
15
16
17
15
15
17
14
15
19
20
17
15
16
18
16
15
15
15
15
16
18
15
16
15
17
18
15
23
21
21
22
26
23
22
25
23
21
20
21
23
21
21
19
18
18
17
17
21
19
16
23
23
20
22
19
17
17
21
19
16
18
17
19
21
22
19
17
16
18
21
22
21
19
16
20
20
17
15
16
16
16
16
17
19
19
16
17
20
18
20
18
19
17
17
17
17
17
15
15
16
15
16
14
12
14
11
11
11
9
10
13
11
13
12
7
9
9
10
10
14
15
11
11
9
14
17
14
11
11
11
9
8
7
7
7
8
6
7
7
6
7
7
9
11
12
14
13
10
14
14
13
14
14
14
8
6
8
4
3
4
4
8
7
7
9
5
3
3
7
12
12
12
12
12
6
6
11
6
4
5
5
11
13
12
7
5
5
9
11
12
10
7
10
11
5
6
5
5
10
9
4
3
7
7
10
3
6
5
7
7
5
10
10
9
9
7
9
8
7
6
5
5
8
12
11
6
8
13
12
10
4
5
4
6
6
3
5
8
8
5
4
4
3
0.999999999999998
3
4
4
3
5
5
9
9
5
3
6
13
14
13
13
12
13
10
9
7
7
7
9
10
11
11
10
12
14
15
12
13
16
15
12
11
11
12
13
8
9
11
10
13
16
19
18
14
13
15
17
17
14
14
9
11
10
7
7
4
5
4
10
9
12
11
11
10
11
10
11
16
16
18
13
15
23
19
20
15
17
15
14
14
18
19
16
16
17
14
13
17
15
15
14
18
19
19
19
19
15
17
17
15
17
15
16
16
11
20
18
19
14
15
14
14
16
19
21
16
19
15
14
13
14
17
16
18
13
17
21
19
18
22
21
22
22
18
19
20
16
18
16
15
18
18
19
17
14
14
14
16
17
19
23
19
22
20
19
22
25
24
23
17
15
15
18
20
23
22
19
22
18
19
20
19
16
17
16
15
20
21
22
22
25
23
23
23
19
18
20
21
23
24
23
22
19
22
22
18
18
16
17
17
17
20
17
16
16
16
15
16
16
15
13
13
15
15
19
17
14
11
13
11
12
12
16
14
11
11
10
9
9
9
11
9
11
13
9
10
10
9
11
7
9
11
10
10
13
13
16
14
15
11
9
8
8
8
7
11
10
10
9
9
8
7
10
11
9
15
13
14
13
5
6
13
12
8
7
11
5
8
9
10
6
7
5
0.999999999999998
5
0
0
-4
2
3
2
0
0
0
2
3
2
0.999999999999998
0
2
0.999999999999998
3
3
3
4
8
5
0.999999999999998
11
11.5
11.2777777777778
9
1.11111111111111
0.999999999999998
-1
-0.611111111111112
-0.777777777777777
1.11111111111111
1.72222222222222
0.999999999999998
2.5
4
7.11111111111111
7.5
10
9
9
9
7
7.38888888888889
6.27777777777778
11.6111111111111
10
4.27777777777778
9.11111111111111
11.7777777777778
11
9.72222222222222
9
9
7.11111111111111
9.27777777777778
11
10.1111111111111
7
9.11111111111111
13.6111111111111
11
10.2222222222222
11.2777777777778
10
8.22222222222222
6.22222222222222
5.88888888888889
3
5
5
3
5
6
4.72222222222222
8.27777777777778
5.61111111111111
10.3888888888889
9.72222222222222
13.2222222222222
11
11
11.1111111111111
7.11111111111111
9
9
7
6
9
10.1111111111111
7.72222222222222
7
9
9.72222222222222
9
7.38888888888889
8
7.22222222222222
7.5
9
6
11
11.7222222222222
14.2222222222222
15.2222222222222
17
13.5
12.6111111111111
9
8.27777777777778
9.38888888888889
8.61111111111111
11.7222222222222
13.1111111111111
15.5
18
12
14
9
8
11
7.72222222222222
8.5
11.2222222222222
12.1111111111111
15.2222222222222
15
13
16
14.3888888888889
14.3888888888889
15.2777777777778
14.2777777777778
11.2222222222222
16
13.5
17.2777777777778
18
12.2222222222222
11.2222222222222
11.2222222222222
10
10
11
9.22222222222222
12.2777777777778
12
10.2222222222222
13.1111111111111
15.1111111111111
16.2777777777778
18
20.3888888888889
23.2777777777778
22.2222222222222
22.2777777777778
19
17.2222222222222
16.2777777777778
16
16
18.2777777777778
17.6111111111111
14
16.2222222222222
17
15.8888888888889
17.1111111111111
17
21.6111111111111
23.2777777777778
24
25
27
26.6111111111111
27.5
28.5
23.7777777777778
22.2222222222222
22.7777777777778
23.2222222222222
18.6111111111111
18.6111111111111
18.2777777777778
14.1111111111111
15.7222222222222
16
19.7222222222222
21
12.8888888888889
15
18.7222222222222
13.3888888888889
11.6111111111111
16.5
17
17.2777777777778
18
19
17.1111111111111
17
18.2777777777778
18.7222222222222
16
17.2222222222222
17
19.2777777777778
19.8888888888889
22
25.5
25.1111111111111
20.2222222222222
25.7222222222222
19.1111111111111
25
23.3888888888889
15.3888888888889
17.5
20.6111111111111
20.2222222222222
22.2222222222222
22.2222222222222
22.7222222222222
21
17.3888888888889
20.2777777777778
20.6111111111111
21.7222222222222
19.7222222222222
20.1111111111111
23
25.2222222222222
22.6111111111111
21
25
29
24
23
21
17
21.2777777777778
19
20
21.7222222222222
19.2777777777778
17.3888888888889
20.1111111111111
19
17.2222222222222
17
18
15.2222222222222
15
16
18.1111111111111
16
17
17.1111111111111
17.7222222222222
18
18.3888888888889
19.3888888888889
14.5
16
17
17.5
20.6111111111111
20.1111111111111
17.2777777777778
17
18
17
19.3888888888889
20
18.2777777777778
22
17.3888888888889
18.2222222222222
18
23
25.2777777777778
25.7222222222222
18.6111111111111
19.7777777777778
14
13.3888888888889
13.7777777777778
16
17
15.2222222222222
16
16
14.7777777777778
15
15.7222222222222
14.2222222222222
15.5
14.7222222222222
13
16
12.2777777777778
13
12.1111111111111
13.6111111111111
13.5
11.1111111111111
13
10.2222222222222
12.3888888888889
13
14.2222222222222
12.8888888888889
13.3888888888889
14.2777777777778
11.3888888888889
10.2222222222222
11.5
11
13.1111111111111
15
12
13.2222222222222
14
13
14.7222222222222
16.2777777777778
12
11
12.5
14
11.2222222222222
11.1111111111111
12.2222222222222
11.2777777777778
13.6111111111111
14
13.5
8
5.22222222222222
6.38888888888889
10
11
12.1111111111111
8.38888888888889
10.3888888888889
11
10
10.2777777777778
8
6.5
5
7.11111111111111
6
5.38888888888889
5
6.11111111111111
4
6.27777777777778
7
8
3.11111111111111
7.88888888888889
6
7
7
4.38888888888889
3
5
10
14
6.11111111111111
2.22222222222222
3
10
7
6.11111111111111
0.999999999999998
3.11111111111111
10
11.1111111111111
11
8
6.22222222222222
8.27777777777778
7
9
9
7
11.8888888888889
9.38888888888889
14.2777777777778
13
7.11111111111111
8
10
11.5
9.61111111111111
10.7222222222222
4.61111111111111
8
10
9.22222222222222
10
7
5
8
7.27777777777778
6.22222222222222
4
9.61111111111111
10.1111111111111
11
12.2222222222222
11.2222222222222
7.38888888888889
6
12
7.22222222222222
5
5
6
5.61111111111111
6
3.22222222222222
2.27777777777778
2.22222222222222
1.38888888888889
3
3.27777777777778
4
5.27777777777778
4.5
4.11111111111111
3
6.38888888888889
6.38888888888889
2.22222222222222
3.22222222222222
4.22222222222222
7.22222222222222
6
9.22222222222222
9.11111111111111
8.38888888888889
7
6.11111111111111
8.11111111111111
9.11111111111111
8.11111111111111
9.22222222222222
9
9.5
8
10
11
8.11111111111111
9
10.1111111111111
9.22222222222222
9.5
11.1111111111111
13.8888888888889
12.5
10
9
7.11111111111111
9
10.2222222222222
6.61111111111111
8
7
6.27777777777778
8
9.5
7.38888888888889
7
9.22222222222222
7.27777777777778
7.11111111111111
7.72222222222222
8
7
8.61111111111111
8
11.2222222222222
6
8.27777777777778
8.61111111111111
9.27777777777778
10
12.3888888888889
13
9.72222222222222
8.11111111111111
5
9
10.2222222222222
13
13.2222222222222
13
13
15
14
11.2222222222222
10.2222222222222
16.1111111111111
9.22222222222222
10.1111111111111
11
15
15.2222222222222
18
15
12
11
11.5
13.3888888888889
12.7222222222222
14.1111111111111
13.5
15
18
15.3888888888889
13.7222222222222
14
14
12.2777777777778
9
13.5
16
16.6111111111111
14.2222222222222
11.2777777777778
10
12.5
15
19
18
16.3888888888889
15
18.7777777777778
18
18.1111111111111
23
20.3888888888889
17
17
15.2777777777778
17
15.5
15
14
14
18.3888888888889
22.1111111111111
25.5
23
23.3888888888889
25.7222222222222
17.2222222222222
16.6111111111111
19.1111111111111
15.3888888888889
14.7777777777778
16.5
16.6111111111111
16.7777777777778
19
17.2777777777778
21
23.6111111111111
27
23.6111111111111
25.1111111111111
28
28.2777777777778
25.7222222222222
29.6111111111111
31.6111111111111
30
28.1111111111111
27.6111111111111
28.3888888888889
23.2222222222222
21.7222222222222
19.7222222222222
20
24.3888888888889
27.5
22
23.2222222222222
23
25.5
23.2222222222222
20.2777777777778
22
25
21
16.3888888888889
16.2222222222222
19.1111111111111
19
19.7222222222222
22
22.1111111111111
21
22.2222222222222
23
23
18.2222222222222
23.2222222222222
27.2777777777778
24.5
18.5
21.2777777777778
24.6111111111111
27.1111111111111
23.3888888888889
24.2222222222222
25
23.7222222222222
21.6111111111111
23.1111111111111
23.2222222222222
23.6111111111111
18.1111111111111
18.2222222222222
22.6111111111111
22.2777777777778
19
19.3888888888889
15.5
20.7777777777778
17
15.2222222222222
18.5
17.1111111111111
16.5
13.7777777777778
13.2222222222222
13.2222222222222
13
17
17.1111111111111
15.6111111111111
15.7222222222222
16.5
16.2222222222222
13.7222222222222
11.7222222222222
15
20.6111111111111
17.5
16.2222222222222
20.8888888888889
19
19.5
18
14.2777777777778
17
18.3888888888889
19.7222222222222
19.2777777777778
15.6111111111111
15.2222222222222
13.6111111111111
14
15.3888888888889
14
11.7777777777778
16
14
12.5
12.8888888888889
11.2777777777778
11.3888888888889
16.2222222222222
11.6111111111111
10.6111111111111
11.3888888888889
10.7777777777778
12.1111111111111
11.3888888888889
13
12.6111111111111
12.7777777777778
9
7
12
11.8888888888889
15.3888888888889
13.8888888888889
13.7222222222222
11.5
11.7777777777778
12
12.6111111111111
15.2222222222222
15.1111111111111
15.1111111111111
11.6111111111111
10
9
7.22222222222222
8.27777777777778
10.2222222222222
8.38888888888889
7.27777777777778
7.11111111111111
9
4.5
0.999999999999998
4.5
6.22222222222222
13.7222222222222
13
10.1111111111111
9.72222222222222
9
7.27777777777778
8.22222222222222
8.11111111111111
7
8.72222222222222
9.11111111111111
5.77777777777778
6
12.2222222222222
11
4
1.22222222222222
4.27777777777778
8
9
5.27777777777778
6.11111111111111
6.11111111111111
6.22222222222222
8.5
9.22222222222222
7.61111111111111
9
8.5
13
11
8.61111111111111
13.2777777777778
12.2222222222222
9
9
10
11
12.5
5.11111111111111
6.11111111111111
7.27777777777778
7.38888888888889
8
4.61111111111111
4
10.5
12
6
13
5.27777777777778
3.77777777777778
11.6111111111111
5
5
2.22222222222222
4
3
2.22222222222222
2.22222222222222
2
3
5
5.11111111111111
6
7.61111111111111
6
5.27777777777778
7.5
7.5
9.27777777777778
12.6111111111111
6.72222222222222
9
5.5
7.5
8
7.77777777777778
8.22222222222222
7.72222222222222
2.11111111111111
8.5
6
2.77777777777778
5
7.22222222222222
3
3.38888888888889
7.22222222222222
7
4.38888888888889
5
4
3
5
5
6.38888888888889
8.5
7
7
9.61111111111111
11.3888888888889
10.2777777777778
10
6.38888888888889
7.61111111111111
8
8.11111111111111
8.27777777777778
4.61111111111111
6.61111111111111
4.5
6
3.5
4.38888888888889
4.61111111111111
7.11111111111111
9
8.11111111111111
9.38888888888889
6
8.61111111111111
8.11111111111111
11
9.61111111111111
8.61111111111111
6.61111111111111
6.61111111111111
7.22222222222222
9.38888888888889
9.11111111111111
9.27777777777778
11.6111111111111
7.11111111111111
9.27777777777778
9.27777777777778
11
9
10.2777777777778
11
11
15.2222222222222
9.22222222222222
9.11111111111111
11.5
12.5
15
17.6111111111111
20.2777777777778
16.6111111111111
19
19.5
21.7777777777778
22.5
20.2777777777778
18.7222222222222
16.2222222222222
17
18.1111111111111
18
15
16.3888888888889
18
13.3888888888889
10.5
11.5
10.3888888888889
12
13.6111111111111
14.3888888888889
16.3888888888889
17.2777777777778
17.2777777777778
11.2777777777778
13.2777777777778
13.5
17
17
13.2222222222222
15.1111111111111
20.2222222222222
20.1111111111111
13.3888888888889
12.3888888888889
9.38888888888889
12
16.2777777777778
20
20.7222222222222
14.2777777777778
16.1111111111111
16
17.6111111111111
15
16.3888888888889
22.7777777777778
23
23.7222222222222
19
19
18
18
16.1111111111111
18.1111111111111
21
20.1111111111111
22.5
26.2777777777778
23.3888888888889
16.2222222222222
15.1111111111111
14
15
15.7222222222222
18.1111111111111
16.2222222222222
15.5
14.7222222222222
19
14.2222222222222
16.2777777777778
17.7222222222222
22
24.5
25.2777777777778
27.2222222222222
29.3888888888889
23
22.5
20.5
19.8888888888889
18.5
18
18.1111111111111
18
20.2777777777778
21
23.1111111111111
25.7222222222222
22.1111111111111
23.3888888888889
24
23.5
24
22.6111111111111
19
22.6111111111111
26.2777777777778
24.2777777777778
19.2777777777778
23.3888888888889
21.2777777777778
21.1111111111111
15.3888888888889
19
17.3888888888889
17.6111111111111
21.1111111111111
23
21.2777777777778
23
24
23.3888888888889
23
22
22.5
28.8888888888889
23
27.7222222222222
27.6111111111111
29
27.6111111111111
27.5
23.3888888888889
26
24.1111111111111
23.1111111111111
23
20.6111111111111
23
22.5
22
23.2222222222222
19.6111111111111
15.2777777777778
15
16.7777777777778
16
16.5
15.7777777777778
15
17
18
19
17.7222222222222
17
18
15.5
15.2777777777778
15.8888888888889
15
11
14
14.1111111111111
13.8888888888889
14.2222222222222
16.2777777777778
17.5
18
17.5
14
14.3888888888889
12
13.2777777777778
14.2777777777778
13.5
13
14
19.2222222222222
15.7777777777778
15.3888888888889
18
15.7222222222222
16
18.8888888888889
13.6111111111111
13
14
13.3888888888889
12.7777777777778
10.3888888888889
12.6111111111111
16.7222222222222
12.2222222222222
14.3888888888889
12
10
11.1111111111111
15
17.3888888888889
13
13.7777777777778
16
15
9
9.27777777777778
7.22222222222222
7
12.2222222222222
14
13
12.3888888888889
12.2222222222222
13.2222222222222
10
11
8
7
7
7
6.61111111111111
9
11
11.1111111111111
11.7222222222222
11
9.61111111111111
9.88888888888889
11.6111111111111
11
12.2222222222222
12
10
7.27777777777778
10
11.3888888888889
12.5
9
11.1111111111111
7
8.11111111111111
9.22222222222222
8
3.22222222222222
4.38888888888889
8.11111111111111
6.22222222222222
4.27777777777778
6
4.61111111111111
10
10.2777777777778
7.38888888888889
10.2777777777778
13.5
11.1111111111111
7.27777777777778
3.38888888888889
6
5.11111111111111
5.22222222222222
7
9
5.72222222222222
4
3.5
3.38888888888889
0.999999999999998
5
0.111111111111113
-0.611111111111112
0.277777777777778
4
3
3
3
2
1.27777777777778
-0.777777777777777
-1
2.22222222222222
2.38888888888889
1.27777777777778
7
4.38888888888889
3.22222222222222
7
7
3.27777777777778
5
7.38888888888889
10.5
9.5
10
12
9
10
8
10
6.27777777777778
4.61111111111111
2
0.111111111111113
-1
0
2
2.27777777777778
4.38888888888889
3
4.11111111111111
4
0.999999999999998
3.27777777777778
5.22222222222222
7.22222222222222
5.5
8.5
11.6111111111111
10.1111111111111
11.1111111111111
11.3888888888889
11.1111111111111
5.38888888888889
7.11111111111111
11
8.27777777777778
9.5
14
9.38888888888889
11.8888888888889
11
8
9.27777777777778
9.11111111111111
8.38888888888889
6.27777777777778
5.5
4.5
6.38888888888889
7.22222222222222
5.5
2.77777777777778
6
6.38888888888889
5.72222222222222
7
9.5
9
6.38888888888889
7.38888888888889
10
15
14.6111111111111
14.7222222222222
14.3888888888889
13
12
13.1111111111111
13.8888888888889
11.2222222222222
9
10
10.2777777777778
7
10
9
10
14
17
15.3888888888889
17.6111111111111
15.2222222222222
8.27777777777778
9
11.5
11
11.2777777777778
8.11111111111111
10.5
8.38888888888889
8.11111111111111
11.2222222222222
12
10.2222222222222
11.6111111111111
13.8888888888889
9
11.6111111111111
15
17
16.5
11
14.6111111111111
14
15
11.1111111111111
11
15.2222222222222
18.5
20.2777777777778
18.7777777777778
15
13.5
10
12.2777777777778
15
16.5
17.5
20.5
16.3888888888889
15.3888888888889
18.5
19.6111111111111
19.1111111111111
21.3888888888889
22.6111111111111
23.3888888888889
22
16
11
11
14.2222222222222
13.7222222222222
14.5
15.2777777777778
13
14.7222222222222
14
14.7222222222222
15.2777777777778
15.3888888888889
17
18
19.5
15.5
16.2777777777778
18.2777777777778
17
17.8888888888889
17
15.6111111111111
17.2777777777778
18.1111111111111
18.2222222222222
18.2777777777778
23
25.3888888888889
27.1111111111111
22.6111111111111
17.6111111111111
20.7222222222222
21.6111111111111
18.1111111111111
20.2777777777778
18.1111111111111
20.2222222222222
22.7222222222222
18
16.3888888888889
17.7777777777778
19
18.1111111111111
16.6111111111111
17
18.1111111111111
19.3888888888889
22.3888888888889
22.5
27.2222222222222
20.5
19.2777777777778
17.8888888888889
16.7222222222222
18.2222222222222
15.6111111111111
16.5
21
17.5
17
17
15
16.2777777777778
18
18.6111111111111
17.8888888888889
16.7222222222222
16
18.5
18.1111111111111
17.5
17.7777777777778
19.7222222222222
18.2222222222222
18.2222222222222
19
19
16.2777777777778
15
14.6111111111111
14.5
15.5
19.2777777777778
18.7222222222222
20.6111111111111
22
19
14.6111111111111
14
16.7222222222222
14.5
14.6111111111111
15
16.6111111111111
16
19.5
20.2222222222222
23.2222222222222
23.7777777777778
16.6111111111111
17.5
14.1111111111111
18
18
20.7777777777778
16.3888888888889
15.1111111111111
18.1111111111111
19.3888888888889
16.2777777777778
18
20
22.1111111111111
22.2777777777778
22.2777777777778
20.1111111111111
22.7222222222222
26
19.3888888888889
17.2222222222222
17.1111111111111
16.7222222222222
16.3888888888889
14.5
11.7777777777778
13
17.2222222222222
17.1111111111111
15.6111111111111
17
15
13.2777777777778
12.2222222222222
12
11.5
12.3888888888889
14.1111111111111
14.2777777777778
14.6111111111111
11.5
12.2777777777778
14
8
10.2222222222222
11
11.1111111111111
10.6111111111111
9.5
8.77777777777778
6.11111111111111
7
10.3888888888889
11.2777777777778
9.88888888888889
11.2777777777778
15.3888888888889
